2017-02-22T11:45:57.887103	+019.4C
2017-02-22T11:46:07.870104	+019.4C
2017-02-22T11:46:17.853103	+019.4C
2017-02-22T11:46:27.836104	+019.3C
2017-02-22T11:46:37.819101	+019.4C
2017-02-22T11:46:47.801146	+019.3C
2017-02-22T11:46:57.785102	+019.4C
2017-02-22T11:47:07.768097	+019.4C
2017-02-22T11:47:17.751104	+019.4C
2017-02-22T11:47:27.734100	+019.3C
2017-02-22T11:47:37.716101	+019.4C
2017-02-22T11:47:47.699099	+019.3C
2017-02-22T11:47:57.682100	+019.3C
2017-02-22T11:48:07.665101	+019.3C
2017-02-22T11:48:17.648103	+019.3C
2017-02-22T11:48:27.631104	+019.3C
2017-02-22T11:48:37.614105	+019.3C
2017-02-22T11:48:47.597105	+019.3C
2017-02-22T11:48:57.580102	+019.3C
2017-02-22T11:49:07.563112	+019.3C
2017-02-22T11:49:17.546104	+019.3C
2017-02-22T11:49:27.529103	+019.3C
2017-02-22T11:49:37.512103	+019.3C
2017-02-22T11:49:47.495102	+019.3C
2017-02-22T11:49:57.478100	+019.3C
2017-02-22T11:50:07.461101	+019.3C
2017-02-22T11:50:17.444102	+019.3C
2017-02-22T11:50:27.427100	+019.3C
2017-02-22T11:50:37.409103	+019.3C
2017-02-22T11:50:47.392100	+019.3C
2017-02-22T11:50:57.375225	+019.3C
2017-02-22T11:51:07.359106	+019.3C
2017-02-22T11:51:17.342100	+019.3C
2017-02-22T11:51:27.325102	+019.3C
2017-02-22T11:51:37.309099	+019.3C
2017-02-22T11:51:47.292106	+019.3C
2017-02-22T11:51:57.275127	+019.3C
2017-02-22T11:52:07.259105	+019.3C
2017-02-22T11:52:17.243469	+019.3C
2017-02-22T11:52:27.226103	+019.3C
2017-02-22T11:52:37.209099	+019.3C
2017-02-22T11:52:47.193105	+019.3C
2017-02-22T11:52:57.176111	+019.3C
2017-02-22T11:53:07.159100	+019.3C
2017-02-22T11:53:17.142102	+019.3C
2017-02-22T11:53:27.125102	+019.3C
2017-02-22T11:53:37.108109	+019.3C
2017-02-22T11:53:47.091109	+019.2C
2017-02-22T11:53:57.074109	+019.2C
2017-02-22T11:54:07.057101	+019.3C
2017-02-22T11:54:17.041110	+019.3C
2017-02-22T11:54:27.024104	+019.3C
2017-02-22T11:54:37.008107	+019.3C
2017-02-22T11:54:46.991116	+019.3C
2017-02-22T11:54:56.975100	+019.2C
2017-02-22T11:55:06.959101	+019.2C
2017-02-22T11:55:16.943098	+019.2C
2017-02-22T11:55:26.926108	+019.2C
2017-02-22T11:55:36.910093	+019.2C
2017-02-22T11:55:46.894102	+019.2C
2017-02-22T11:55:56.877148	+019.2C
2017-02-22T11:56:06.861102	+019.1C
2017-02-22T11:56:16.845101	+019.1C
2017-02-22T11:56:26.829102	+019.2C
2017-02-22T11:56:36.812109	+019.1C
2017-02-22T11:56:46.796098	+019.1C
2017-02-22T11:56:56.779102	+019.2C
2017-02-22T11:57:06.762181	+019.2C
2017-02-22T11:57:16.746100	+019.2C
2017-02-22T11:57:26.730102	+019.2C
2017-02-22T11:57:36.713107	+019.2C
2017-02-22T11:57:46.697101	+019.1C
2017-02-22T11:57:56.680106	+019.1C
2017-02-22T11:58:06.664101	+019.2C
2017-02-22T11:58:16.648100	+019.2C
2017-02-22T11:58:26.632101	+019.1C
2017-02-22T11:58:36.616099	+019.1C
2017-02-22T11:58:46.600098	+019.1C
2017-02-22T11:58:56.583100	+019.1C
2017-02-22T11:59:06.567105	+019.2C
2017-02-22T11:59:16.551100	+019.1C
2017-02-22T11:59:26.535098	+019.2C
2017-02-22T11:59:36.519100	+019.2C
2017-02-22T11:59:46.502096	+019.2C
2017-02-22T11:59:56.486102	+019.2C
